5897_38 ,A2SUFIYSQCMJ5T ,In the period between 1989-1994 he wants to become chief minister but it is not possible for him.,97
5804_97 ,A1NKIYEHUEU6NE ,The prohibition imposed by Islam against use of anthropomorphic figure has been fully adhered to.,97
5804_312 ,A23Y99P6PXHO5P ,It is told in it that Shahjahan was deposed before he could have the Black Taj Mahal constructed.,97
5804_230 ,A22ZEPFY3CNPIA ,A 15 km long path of mud was made to carry all the building material and marble to destined site.,97
5740_79 ,A1WCVMMFKMAB0C ,As Linus belongs to Finland his pronunciation   is slightly different from English pronunciation.,97
5740_11 ,AB2NS03H37EGV ,Analysts consider low expenses&#44; strong defense and faithfulness are the reasons of successes.,97
5727_84 ,A1Z53763UXALP ,Jeevitha and Rajashekar claimed that Chiranjeevi charitable trusts operations are shady business.,97
55057_52 ,A16T3RNH5IT4AY ,In the 8th century in the &#39;Nara Period&#39; with Japan as the epicenter a new kingdom formed.,97
55057_50 ,A16T3RNH5IT4AY ,Even though Buddhism spread later in Japan&#44; Buddhist sculpture was highly influenced by China,97
54_90 ,AVWWDENWU115I ,In this there are many sanskrit words&#44; which has taken the place of Pharsee and Arabic words|,97
54_84 ,A3I17NEOCU7A28 ,Standardization of Devnagari by Central Hindi Directorate on instruction from Education ministry.,97
54_59 ,A9YS2FWO4UV7G ,7. Hindi has got the inheritance of rich vocabulary and the power of coining words from Sanskrit.,97
54_142 ,A17C2H9W3EL9YD ,Of these&#44; LA ( Murdhanya Parvik Antasth) is an additional Vayanjan which is not used in Hindi,97
53283_564 ,AI5E50BGAUZH2 ,(246) Germany hotels are in second place in most decorated restaurants in the world after France.,97
53283_338 ,A1E6RS45GUAFC3 ,People&#44; belonging to other religions in Germany are less than 50&#44;000(or less than 0.05%).,97
53283_329 ,A3RS82XNENF2NT ,we can find in united states(50 millions)&#44;[132]brazil(5 millions)[134] and canada(3 millions),97
53283_314 ,A30DCB3TFOQO3B ,thumbnail|population of German occupied areas between 1800-2000 and immigrants between 1975-2000.,97
5193_35 ,A12T8G7H6WN13A ,His ignorance got destroyed and He attained Nirvana or Bodhi at the age of 35 he became a Buddha.,97
5178_77 ,A19B5AHVCXP765 ,In addition&#44; the success of the products which created particularly for Muslims is surprising,97
5178_44 ,A3AH3NPF2NG7F4 ,Means the wealth is only comes into discussion that it is a source of fulfilling the human needs.,97
5009_23 ,A2JPXAF2MC24F7 ,But whatever may be the case&#44; from the birth date of Muhammad Sahib it became an Arabic word.,97
5008_258 ,A3NOO9K3CY1YU5 ,Its economic status changed heavily and India started carving its own place in the world economy.,97
4818_281 ,A3NMRXYNBNFNUT ,Al Nabvi located in Medina and Masjid-A-Aksa located in Jerusalem are also important holy places.,97
4531_196 ,A3J1PP96QX14U0 ,All his dreams of seeing the Hindus and Muslims together were destroyed. This made him more week.,97
4531_117 ,AKQNWRMKJZMJA ,in this period differences between extremists and moderates became strong internally in Congress.,97
4359_146 ,AL9K2BNO4E0F4 ,The bunches of flowers of Arts coming from the blemeishless caretaker of the universal well being,97
4203_32 ,A1ZSKDWK3U7KKR ,TCP/IP&#39;s ability to adopt with different communication networks quickly spread this business.,97
4005_60 ,AZMCPOS91CH8N ,At his age of six&#44; he had lost his mother and at eight&#44; his grandfather was also expired.,97
4005_270 ,A3JYPR03KI0JWC ,According to some writings Prophet Muhammad(PBUH) married 11 times and in some writings 13 times.,97
4005_221 ,A29T1GZFGRLWDM ,Even though the peace agreement of Hudaibia was for 10 years but this could only last for 2 years,97
4005_175 ,A29T1GZFGRLWDM ,After trying for one month and after the deaths of many&#44; the non believers got upset and left,97
39031_19 ,A1Z53763UXALP ,Chittoor Nagiah made his debut into film industry with GruhaLakshmi&#44; a film made by HM reddy.,97
38432_102 ,A16T3RNH5IT4AY ,Victory to the Kshtriyas&#44; money to the Vaishyas and happiness to the Sudras will be attained.,97
3581_16 ,A2M3NIA5MQX8G3 ,The mother of rayalu is Nagalamba&#44; she is the sister of Pemmasani and he ruled the Gandikota.,97
3581_120 ,A2M3NIA5MQX8G3 ,He wrote the books of Jambavati kalyanam in Sanskrit and Aamuktamalya or Godadevi katha in Telugu,97
35753_169 ,A3RS82XNENF2NT ,the religious beliefs of khalifas&#44; increasing dominance over shiyas also showed the influence,97
35674_106 ,A16IVTYAYSV3SA ,A mysterious type of power is existing throughout the most of the places of the present universe.,97
3567_4 ,A3F9QBUALMKO1 ,According to the area&#44; France is the third largest nation in Europe after Russia and Ukraine.,97
35204_1 ,A2HFASY1SVXPSP ,Information&#44; if taken as a conception&#44; has many meanings in our daily and technical life.,97
3488_153 ,A1Z53763UXALP ,Their army chiefs were belived to be Bhavahunavaram &quot;Mahatalavara&quot; and Mahadandanayaka.,97
3485_62 ,A2GGFBEGFXJFRS ,Rigid devotion is more powerful than caste division&#44; work division&#44; knowledge and talent.,97
3485_36 ,A3GI3466NOP5HJ ,in &quot;Bhavprakash&quot;&#44; Sur&#39;s birthplace has been mentioned as a village called Sihi.,97
34672_89 ,A3J1PP96QX14U0 ,A sphere flattened along the axis from pole to pole such that there is a bulge around the equator,97
3418_152 ,A20TYKNP46IORG ,the Buddha statue which is of 4-6 century belongs to Gupta&#39;s ear of Madhura in Uttar Pradesh.,97
33968_45 ,AYIJAFPUE2LRY ,14 March. 14 dead and 46 people were injured in a suicide attack in southern region of Sri Lanka.,97
33968_34 ,AYIJAFPUE2LRY ,15 Feburary- Pakistan&#39;s Taliban announced a ceased fire for 15 days in on going war in Sawat.,97
33968_200 ,A19B5AHVCXP765 ,32 People died in North Waziristan as a result of two American drone attacks on 17th of December.,97
33968_155 ,A22KNHLEDEI42N ,14th August - Pakistan&#39;s first international train from Islamabad to Istanbul was inaugurated,97
3305_28 ,AYDB3VGUW1ESM ,Hindi literature is presumed to have spanned across 1600 to 1900 which means from 1643 until 1843,97
3046_31 ,A2OCN0KL27QMTP ,This festival is mentioned in ancient manuscripts and texts like Narad Puran and Future mytholog.,97
2977_78 ,A3AH3NPF2NG7F4 ,International collaboration about economic&#44; social&#44; cultural&#44; educational and health.,97
2977_31 ,A3AH3NPF2NG7F4 ,On the recommendation of Security Council the General Assembly can cancel or suspend the members.,97
2977_140 ,A29T1GZFGRLWDM ,It should be remembered that two judges from the same country cannot be elected at the same time.,97
2938_18 ,A3J1PP96QX14U0 ,As per Arjuna&#39;s request&#44; Krishna has taken the chariot to the middle of the battle field.,97
2908_49 ,A3R0SD14UE0QQW ,The meaning of Atharva is to correct by removing deficiencies or to make clear from deficiencies.,97
2867_12 ,A3AH3NPF2NG7F4 ,Great tourist of nineth century &quot;Al adrees&quot; has given it the name of &quot;Lahore&quot;,97
28539_148 ,A1ZW3EUAHC0BSH ,Chelyabiska: Home on the most contaminated place Slawomir Grunberg (1996) provided by documentary,97
2646_79 ,A2CM1RPNTAVTH ,Cell phones have numerous privacy issues&#44; and were used for regular monitoring by governments,97
2642_8 ,A3F9QBUALMKO1 ,After being exiled she wanted to stay in the neighbour country&#44; Bengali speaking west Bengal.,97
2642_1 ,A2HFASY1SVXPSP ,She studied medicine at the Mymensingh Medical College and graduated in 1984 with an MBBS degree.,97
26300_46 ,A1O9BHBJKVI5PS ,One of these&#44; nitrous oxide (N2O) is increasing because of human activities like agriculture.,97
25661_10 ,A29T1GZFGRLWDM ,17 January - 10 people killed in Imam bargah in Kohat&#44; Peshawar as a result of suicide attack,97
2475_134 ,AI1HQO6HZCVT7 ,in this process of democratic re-construction process&#44; friendly-supported parties helped him.,97
2475_122 ,A3RS82XNENF2NT ,despite small struggles in 1970&#44;ntr&#39;s cinema career went on successfully and uniterrupted,97
2459_44 ,A2HFASY1SVXPSP ,Along with Chidananda Dasgupta and others&#44; Satyajit founded the Calcutta Film Society in 1947,97
2459_350 ,A2JPXAF2MC24F7 ,Satyajit on postal stamp&#44; Satyajit of postal stamp stamp - On Holiday&#44; Daily First Light.,97
2459_110 ,A16IVTYAYSV3SA ,Pauline Kell had remarked that he could not believe that Satyajit was not a woman&#44; but a man.,97
2403_239 ,A112IE8PQYXT3Q ,According to Puranas&#44; Ganga is called as Mandakini in heaven and Bhagirathi below the ground.,97
2372_4 ,A1ZSKDWK3U7KKR ,Australia&#39;s mainland has been populated by aboriginals living there for the last 42000 years.,97
2372_123 ,AZMCPOS91CH8N ,The number of Australia&#39;s aborigines are now 410003 comparatively higher than 115953 in 1976.,97
2324_73 ,A3F9QBUALMKO1 ,Presently&#44; the licensing of the trademark is being handled by the Linux Mark Institute (LMI).,97
2324_69 ,A2JPXAF2MC24F7 ,In 1997 in this respect Linus said&#44;&#39;Bringing Linux under GPL is undoubtedly my best work.,97
2282_195 ,A1ZSKDWK3U7KKR ,These days the role of provinces in the selection of Deputy Governor has increased significantly.,97
2244_5 ,A1CWCJ8MKSQHPI ,It is said that what Kautilya is to Financial administration&#44; Vatsyayan is to Sexual science.,97
2229_260 ,A29T1GZFGRLWDM ,In recent years&#44; supporters of Confuscionism have compared independent Gods with Human Rights,97
2229_128 ,A1ZSKDWK3U7KKR ,The Chinese Civil War restarted due to the lack of trust between the Nationalists and Communists.,97
2178_84 ,A29T1GZFGRLWDM ,Jordan and Syrian radars were combined and Israeli planes destroyed Egyptian planes on the ground,97
21713_183 ,AZMCPOS91CH8N ,After the martyrdom of Imam Hussein&#44; the Ahle Bayt went to the city of Kufa to see Ibn Ziyad.,97
21713_116 ,AZMCPOS91CH8N ,Umar ibn Sa&#39;ad took the sword against Imam Hussein in order to keep his governorship in tact.,97
2153_80 ,A208WQ9BXC6F6S ,In some cities and oasis the density of population is more than 1000 people per square kilometer.,97
2153_63 ,A29T1GZFGRLWDM ,Large populations are only on the Western and Eastern coasts and in cities like Hafoof and Barida,97
2153_35 ,A3AH3NPF2NG7F4 ,In Saudi map the provinces are numbered and information about them is given in information boxes.,97
2115_309 ,A287HV3P9SUP2R ,Close to one hundred thousand are hindu and sikh who belong to Kabul&#44; Kandahar and Jalalabad.,97
2115_147 ,A1ZSKDWK3U7KKR ,But the power struggle&#44; aided by US weaponry&#44; ensued between different Mujaheddin groups.,97
2099_277 ,A16IVTYAYSV3SA ,The complex number field is thoroughly related to the mathematical theories of quantum mechanics.,97
2099_214 ,A2JPXAF2MC24F7 ,In this respect it can be presumed that all varieties of mathematics began with some assumptions.,97
2081_43 ,A19B5AHVCXP765 ,Iqbal gives revolutionary spirit to young generation&#44; and highlighted the greatness of Islam.,97
193079_109 ,A1CWCJ8MKSQHPI ,(4)Specific causes: those that cause specific symptomatic ailments immediately&#44; like poisons.,97
19296_410 ,AL9K2BNO4E0F4 ,5. Normally he should be allowed to complete five years of tenure so that he can work impartially,97
1872_1 ,AO7LDC2I0F68H ,She is regarded as one of the four pillars of the great Romantic movement in modern Hindi poetry.,97
1847_151 ,A3NOO9K3CY1YU5 ,Farmer&#44; National Movement and Premchand&#44; 1918-22 (Google book- Writer- Veer Bharat Talwar,97
1847_14 ,A12T8G7H6WN13A ,Having passed his Matriculation in the 1898&#44; he was appointed as a teacher in a local school.,97
1838_122 ,AA4XJ5YP5SLN2 ,In 1997 ABCL produced new film Mrityudata in which Amitabh Bacchan returned back to Indian Cinema,97
180934_30 ,ATA8X60VC3SSB ,These complaints are written from sad and discrete languages to languages containing harsh words.,97
17865_1 ,A2HFASY1SVXPSP ,Under this union there are many issues as like common currency&#44; European parliament&#44; etc.,97
1762_74 ,AE2CDTF7VQXCE ,The cycle of action&#44; reaction&#44; birth&#44; death and rebirth is called &quot;Samsar&quot;.,97
1762_282 ,A3J1PP96QX14U0 ,For example&#44; there can be more number of non vegetarians in the same religion and vice verse.,97
1762_272 ,AH89E958S7NST ,A dirty fellow who is rejected person can become a pure holy person through religion or devotion.,97
1762_243 ,ADOXDQPX17PHN ,Moreover&#44; proper treatment of parents&#44; children guests&#44; elders is the duty of Hindus.,97
1762_184 ,A1UX3BQYCDI1ZV ,Either by consecrating at their homes or in temples&#44; Hindus can worship their favorite deity.,97
1762_13 ,A2SUFIYSQCMJ5T ,According to our culture&#44; Vedas and Upanishads are most ancient&#44; important and trustable.,97
1679_57 ,A2GGFBEGFXJFRS ,&#39; Oh God you are my father&#39;&#44; sometimes he says&#44;&#39; God&#44; I am your son&#39;.,97
1570_35 ,A16IVTYAYSV3SA ,This type of ideas of formlessness is also found in the Judaism and in some Christian faiths too.,97
1569_2 ,A1ZSKDWK3U7KKR ,Nowadays&#44; Afghanistan&#44; Pakistan&#44; India and Bangladesh are established in those areas.,97
1561_325 ,A2GGFBEGFXJFRS ,Delhi&#39;s primary public transport are mainly buses&#44; auto rickshaws and metro rail service.,97
15568_99 ,A2KJ7A30NJYY1K ,Conference was regarding issues of middle east&#44; but Iraq&#44; Iran and Syria were not invited,97
15568_43 ,APH5QH4BC1AXB ,3rd February -  The prime ministers of New Zealand and Australia were prohibited entry into FIJI.,97
15568_271 ,A29T1GZFGRLWDM ,Last October similar missiles killed 80 people in Bajaur&#44; of which the majority were children,97
1529_57 ,A3F9QBUALMKO1 ,He started studying Sanskrit and Bengali literacy in the light of work and on his own experience.,97
1529_278 ,A31II4QBW2DURA ,The purpose of the non co-operation movement was to peacefully drive the English away from India.,97
1529_23 ,ADC8VBKOVOCRR ,He is mainly famous as a poet&#44; though has written short stories&#44; novel and drama as well.,97
1529_125 ,A16IVTYAYSV3SA ,His cultivation of poetry and songs were going on simultaneously through several small functions.,97
1528_337 ,A2JPXAF2MC24F7 ,These are based on literary criticism&#44; politics&#44; sociology&#44; education and philosophy.,97
1528_31 ,A3KUMU0O6YW08U ,He was awarded with &quot;Upanayan&quot; an Indian custom to convert a boy into full Brahmin man.,97
1528_266 ,A2JPXAF2MC24F7 ,Sometimes again he used intellectual analysis of psychological conflict the focus of his stories.,97
1528_244 ,A2JPXAF2MC24F7 ,Africa and Camellia are two known poems of this style written by Rabindranath in his later years.,97
1495_116 ,A3PSUT241Y12MZ ,The declaration paper was sent to the then E.P.R.transmitting center in Chittagong for publicity.,97
1487_57 ,A2SUFIYSQCMJ5T ,The area of land in Krishna Godavari rivers ranges to 80 percent but 88% of the water was theirs.,97
1478_350 ,A23Y99P6PXHO5P ,The character of Salim was played by Dilip Kumar and that of Anarkali was portrayed by Madhubala.,97
1474_10 ,A15YKQU4TT7169 ,The personal blogs are at at the top and the newer are   arranged such as per the date &#44;time.,97
14384_5 ,A25L9IW94S2H6G ,European countries formed a union on political and economic grounds due to the following reasons:,97
14207_98 ,A1ZSKDWK3U7KKR ,Preserve all of the unmodified parts of the document without changing their title and manuscript.,97
142_170 ,A75PN6ZJI4XCR ,People believe that pilgrimage to these four &#39;Dhams&#39;attained completeness in their lives.,97
1406_73 ,A9YS2FWO4UV7G ,They feel that by doing so the wealth goddess Laxmi will have special consideration towards them.,97
1405_376 ,A2IQUX6LK8JUAR ,Until now they have received 38 titles&#44;  which is more than that received by any other teams.,97
1405_34 ,A115PREVPO3IK7 ,Written evidence of human population upto 250 B.C.is available&#44; when it was called Haptanasia,97
1405_307 ,AHSM0NCHR7DMZ ,After ten days&#44; the holy idols immerse in the sea&#44; ans the day is known as Anant Choudas.,97
1405_247 ,A3GI3466NOP5HJ ,Mumbai &#44; like other fast growing cities&#44; is also facing problems related to urbanization.,97
1405_20 ,A2GGFBEGFXJFRS ,In seventeen century when Britishers came here&#44; they used its original name which was Bombay.,97
1395_85 ,A16T3RNH5IT4AY ,India&#39;s fourth largest software company &#39;Satyam Computers&#39; has its headquarters here.,97
1395_139 ,A1WCVMMFKMAB0C ,Passenger terminals will be constructed in  Hightech city&#44; Moulali&#44; Medchal and Samshabad,97
1359_191 ,A3T1KZYNIUW9IN ,There are 152 shops in the first circle&#44;125 in the second circle and 107 in the third circle.,97
1259_29 ,A3NOO9K3CY1YU5 ,In 1928-29&#44; the Annual Conference of Congress was held under the leadership of Motilal Nehru.,97
1257_83 ,A3RS82XNENF2NT ,the administrative duties of vijayawada are being carried out by vijayawada municipal corporation,97
1257_4 ,A3NOO9K3CY1YU5 ,These contain excellent versions of the ancient mythological stories of Hindu Gods and Goddesses.,97
12218_310 ,A29T1GZFGRLWDM ,After its popularity with the public a World Cup was played in 1975 which is pleyed every 4 years,97
12218_145 ,A2KJ7A30NJYY1K ,Before the start of match captains of both teams throw coin in air&#44; this process is call Toss,97
1218_415 ,A2JPXAF2MC24F7 ,For this reason State Representatives of the U.S. regularly meet on economic analytical research.,97
1208_71 ,A2JPXAF2MC24F7 ,This sever which runs on Linux Virtual Server software sends these requests to Apache Web Server.,97
12074_13 ,APKIU97LIYZ8U ,As per ethnological studies&#44; the number of native English speaking people is almost 34 crore.,97
1149_61 ,A1E6RS45GUAFC3 ,After Honeywell acquired it&#44; it was renamed as General Comprehensive Operating System (GCOS).,97
1149_151 ,AL9K2BNO4E0F4 ,The first model which allocates time to the programs is called cooperative multitask maintenance.,97
1149_127 ,A3J1PP96QX14U0 ,Memory protection enables the kernel to limit a process&#39; access to the computer&#39;s memory.,97
11358_33 ,A3F9QBUALMKO1 ,While acting in the movie &#39;Black&#39; she became friendly with the members of this Institute.,97
1135_17 ,APKIU97LIYZ8U ,At present India is a Parliamentary Republic consisting of 28 states and seven union territories.,97
1108_4 ,A2HFASY1SVXPSP ,The eastern and northern regions of Asia are traditionally defined as the part of Africa-Eurasia.,97
1104_922 ,A29T1GZFGRLWDM ,In Europe&#44; Japan&#39;s allied countries&#44; Germany and Italy were constantly facing defeats,97
1104_776 ,A1ZSKDWK3U7KKR ,USA wanted to further tighten its grip over its enemy after their recent successes against Japan.,97
1104_579 ,A29T1GZFGRLWDM ,Japan had established the fact that the attack on Mongolia and Siberia were going to be fruitless,97
1104_439 ,A22KNHLEDEI42N ,But its real objective was to support the opponents of Russian revolution or Bolshevik revolution,97
1104_213 ,A29T1GZFGRLWDM ,The European traders and Chistians had to face problems when the locals fought against each other,97
1104_147 ,A22KNHLEDEI42N ,The legend of military courage got famous all over the country through painting and story telling,97
1104_1126 ,A3DD3ACPMVDVCA ,In the Java island of Indonesia&#44; more than 4 million people were utilized as forced laborers.,97
1086_4 ,AZMCPOS91CH8N ,He helped shape the 1916 Lucknow Pact between the Muslim League and the Indian National Congress.,97
10824_253 ,A3DO7MTDWH7MN2 ,One representative banichari which was originally writer and giving salary was his responsibility,97
10824_240 ,A1ZSKDWK3U7KKR ,Apart from that&#44; they also used swords&#44; spears&#44; arrows and other traditional weapons.,97
10824_236 ,A39FCCRBQ8Q4ST ,While the treasure and wealth received after the war would be used for the welfare of the people.,97
10824_212 ,A29T1GZFGRLWDM ,The rulers of vilayatas were called Bailor Bay and the rulers of districts were called Sanjik Bay,97
10138_194 ,A3NOO9K3CY1YU5 ,Finally&#44; on May 29&#44; 1942&#44; Subash babu met Germany&#39;s top-most leader Adolf Hitler.,97
97730_151 ,A1WCVMMFKMAB0C ,In the same way taking into consideration the  distance of Sun Planets positions are calculated.,96
9312_21 ,A2JPXAF2MC24F7 ,He won the national election on 4th November that year and was elected as the 44th US President.,96
91320_23 ,A16IVTYAYSV3SA ,Feeling of guilt&#44; for which the ejaculation might occur all of sudden during an intercourse.,96
899_41 ,A2HYN509OGM53T ,In the second half the 14th century&#44; most regions of the country comes under one union rule.,96
884_175 ,AL9K2BNO4E0F4 ,Yorkshire County Cricket Club is the most successful of all the clubs having 30 official titles.,96
88024_69 ,A3001PT6PJLZJL ,though the coin is printed by the government it gains importance only after usage by the people.,96
877_45 ,AFD2H8FZGWTBE ,In the year 712&#44; Mohammad Bin Kasim&#44; the commander of Persia defeated the King of Sindh.,96
877_23 ,A39DZ8O9PRQTB7 ,The traces of this civilization is also seen in Mohanjodaro Harappa which is located in Pakistan,96
872_63 ,A2HYN509OGM53T ,His logic was&#44; to make their citizenship legal the Indian should support in the war efforts.,96
872_34 ,A3R0SD14UE0QQW ,He opted for vegetarian food with his wisdom despite what he read about his mother&#39;s desire.,96
872_310 ,A3V7G0CFREWGTP ,Hunt&#44; James D. Gandhi in London. New Delhi&#44; Promila and company&#44; Published&#44; 1978,96
867_135 ,A16IVTYAYSV3SA ,On 5th June in an assembly in the Paltan Maidan (an open field) he harshly criticized Ayub Khan.,96
84960_89 ,A1E6RS45GUAFC3 ,Nation gets disturbed as the &#39;Brahmins&#39; leave their religion and follow other destinies.,96
84960_437 ,A1WCVMMFKMAB0C ,I will give you knowledge of what will  happen before I come back &quot;&#44; said Mr. Brahmmam.,96
84960_343 ,AI5E50BGAUZH2 ,Gandikota&#44; Golconda&#44; Adaleni&#44; Kandanuru towns will be destroyed and Turks will flee.,96
84960_331 ,AB2NS03H37EGV ,Tree will blossom flowers&#44; bearing fruits&#44; giving fruitful fruits and it will disappear.,96
84960_296 ,ADMENGADDLNDK ,People living on the hills would find gold mines on the hills and would start breaking the hill.,96
84960_166 ,A2N0P6E1HZYGT7 ,Bramaham garu was far to cast system. He was respectable at women.He made Sydulu as his devotee.,96
8490_94 ,A3NOO9K3CY1YU5 ,Future tense&#44; like&#44; &#39;I shall go to my maternal grandma&#39;s place next Tuesday&#39;,96
8490_93 ,A3NOO9K3CY1YU5 ,Past tense&#44;like&#44; Netaji Subhash Chandra Bose coined the slogan  &#39;Jai Hind&#39;;  and,96
847_71 ,A29T1GZFGRLWDM ,From the revolters 21 were killed&#44; 6 committed suicide and 71 were deported from the country,96
847_178 ,A29T1GZFGRLWDM ,This was an important step in American history and this resulted in the federal power increasing,96
847_164 ,A29T1GZFGRLWDM ,Because of the weakness of the Federal Government&#44; the Constitution of 1787 had to be formed,96
822_8 ,A2JPXAF2MC24F7 ,Renovation of the capital Dhaka and other cities acted as the driving force of such development.,96
822_29 ,A3PSUT241Y12MZ ,The Gupta dynasty ruled Bengal from fourth to six centuries A.D.after the arrival of the Aryans.,96
822_142 ,A1D39ISETGHJB ,These are Dhaka&#44; Chittagong&#44; Rajshahi&#44; Khulna&#44; Barishal&#44; Sylhet and Rongpur.,96
8066_26 ,A3J1PP96QX14U0 ,An early example of the social impact of YouTube was the success of the Bus Uncle video in 2006.,96
8066_109 ,A5L716F3F5R7V ,Guru&#44; some experienced people of some special field is do anything. videos are made of them.,96
8063_6 ,A29T1GZFGRLWDM ,Sandalbar -  This agricultural ground was remembered as Sandalbar before the creation of Lyalpur,96
8063_135 ,A29T1GZFGRLWDM ,This ever increasing population had made it the 3rd most populated city after Karachi and Lahore,96
792_3 ,AI5E50BGAUZH2 ,Computer is a machine that enables usage of information in many forms through various processes.,96
7918_82 ,AMKGJUEEY6ZCH ,There is saying that to learn any language in India&#44; firstly start it by reading chandamama.,96
7918_103 ,ADMENGADDLNDK ,These editions are very valuable things like gold for those who collect the Chandamama editions.,96
7823_148 ,A9YS2FWO4UV7G ,I have steered the boat clear of the storm&#44; (movie Jagruti&#44; 1954)&#44; a patriotic song.,96
7823_12 ,A2S1NJ34KB1OYI ,When Rafi was a  small boy he used to spend most of his time in his elder brother&#39;s new shop,96
7761_51 ,A3F9QBUALMKO1 ,This north part is the gathering place of city&#39;s intellectuals&#44; writers and littrateurs.,96
7686_76 ,AMKGJUEEY6ZCH ,It   is   observed   that   55% of the people having diabetes type 2 are having central obesity.,96
7523_66 ,A1ZAA9FM3OEIK5 ,The ceiling is decorated with beautiful geometrical shapes similar to other sandstone buildings.,96
74_88 ,A12T8G7H6WN13A ,Most of the words of all Indian languages are either directly borrowed or derived from Sanskrit.,96
72770_46 ,A1UX3BQYCDI1ZV ,His secret destination was &quot;Terra Australis&quot; ( meaning &quot;Land of the South&quot;).,96
72770_39 ,ADMENGADDLNDK ,The Dutch governor Van Diemen sent a sailor named Abel Tasman to the southern part of Australia.,96
72463_67 ,A3J1PP96QX14U0 ,called Jimmy Wales and asked if Wales had any way of knowing who contributed the misinformation.,96
72463_159 ,AMKGJUEEY6ZCH ,In   2006   there   are    cds   available   on   2000   topics   in   english   in   wikipedia.,96
714_15 ,A3AH3NPF2NG7F4 ,Sumerian&#44; Akkadian&#44; Assyrian&#44; Babylonian civilizations developed and then wiped out.,96
714_12 ,APH5QH4BC1AXB ,Famous cities include Najaf&#44; Kofa&#44; Basra&#44; Karbla&#44; Samra&#44; Mausil and Karkook.,96
714_105 ,A3G47CAV3O0ELG ,But it&#39;s biggest area (muhafizatul ambaar)which connects with Saudi Arab is complete desert.,96
6924_6 ,A115PREVPO3IK7 ,Mount Everest which is the highest mountain peak of the world&#44; is a part of Himalayan range.,96
6924_11 ,ADC8VBKOVOCRR ,Some of the prominent rivers of Himalaya are Sindhu&#44; Ganga&#44; Brahmputra&#44; and Yandtej.,96
68227_29 ,A30DCB3TFOQO3B ,There is nothing women can&#39;t learn.where women are respected&#44;that country will flourish.,96
67642_13 ,AN9IFNKPF7N1I ,Firstly Java is called as Oak (It is the symbol of the oak tree this is in the Golsingh office).,96
67231_66 ,A3QL2TAO2U5TM9 ,July 8: For the UPA government led by Manmohan Singh&#44; opposition has withdrew their support.,96
67231_23 ,A39DWI9C87UG6C ,With this they beat the record put up between Indians  Mankad and Pankaj Rai  about 52 year back,96
671_14 ,A29T1GZFGRLWDM ,Jinnah also opposed the use of the word India&#44; like Hindustan&#44; but later on agreed to it,96
66120_2 ,AI5E50BGAUZH2 ,In this article&#44; the word population is used to indicate the population count of human race.,96
66120_112 ,A1UX3BQYCDI1ZV ,Literacy percentage in the country is 64.84% compared to only 60.47% literacy in Andhra Pradesh.,96
6550_73 ,A1Z53763UXALP ,In Northern India only the second day of this festival is celbrated as Makara Sankranti or Lori.,96
6372_25 ,A3KUMU0O6YW08U ,Due to the unexpected demise of Alexander in 323 BC&#44;the empire of Maseodonia came to an end.,96
6372_16 ,A3F9QBUALMKO1 ,After three years&#44; Atarneus was captured by the Persian King and Aristotle left to Mytilene.,96
624_81 ,A3AH3NPF2NG7F4 ,In Karachi summer is from April to August and in this time the humidity in the air is also high.,96
624_226 ,A3RUOER9IL6MY3 ,Important sports in Karachi are Cricket&#44;hockey&#44;shooting&#44;  football and horse riding.,96
624_210 ,A3AH3NPF2NG7F4 ,Cara Film festival held on annual basis presents Pakistani and International documentary movies.,96
614_2 ,A3AH3NPF2NG7F4 ,Urdu ( By the number of speakers) is at 20th spot among all the speaking languages in the world.,96
608_93 ,A29T1GZFGRLWDM ,Karachi Stock Exchange&#39;s KSE index is outperforming all other markets since the last 2 years,96
608_85 ,A1ZSKDWK3U7KKR ,Most of the Baluchistan consists of mountain ranges&#44; but Sibi area is plain and desert-like.,96
608_41 ,A28YA9BQFLXOPT ,Bengali is the mother-tongue of the eastern part of South-Asia of a place named Bongo or Bengal.,96
608_26 ,A1ZSKDWK3U7KKR ,During Ayub&#39;s era&#44; development occurred in Pakistan but East Pakistan went farther away.,96
5958_11 ,A287HV3P9SUP2R ,Both in and outside the mosoleum Surahs from Holy Quran are imprinted in the form of mosaic art.,96
59_82 ,AOG9H27586IOW ,Prime Minister is the Head of the Government; all the administrative powers are vested with him.,96
59_71 ,A3NMRXYNBNFNUT ,India is one the co-founders of the Non-Aligned Movement as well as United Nations Organization.,96
5897_12 ,AE2CDTF7VQXCE ,On 8th July&#44; 1949 in Jammalamadugu C.S.I&#44; Kadapa district&#44; Y.S. Rajasekhar Reddy was,96
5804_318 ,A23Y99P6PXHO5P ,It is also said that Shahjahan broke the limbs or even killed those workers who built Taj mahal.,96
5804_27 ,A112IE8PQYXT3Q ,Its main room is cubical which has sides of 55 meters each.(See: map of ground floor&#44; right),96
5740_76 ,AI5E50BGAUZH2 ,linux should be pronounced as &#39;li&#39; as &#39;Lin&#39; and &#39;nux&#39; as &#39;nooks&#39;,96
56050_9 ,A1UX3BQYCDI1ZV ,This skin covers glans when it is pushed forward and exposes glans when the skin is pushed back.,96
55057_66 ,A1UX3BQYCDI1ZV ,During the time of &quot;Kakamura&quot; (1185-1333) Zen Budhdhism from China&#44; entered Japan.,96
